priority_score,normalized_name,canonical_name,lookup_count,is_ready,allergens,diets,blocked_diets,reason_codes,top_surface_forms,datasets,review_status,review_notes
1855,italian sub roll,italian sub roll,15,no,milk | soy | wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,allergen:milk | allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"italian sub roll (bleached enriched flour wheat flour, vitamin a palmitate, calcium, niacin, iron, thiamin mononitrate, riboflavin, folic acid , water, salt, dextrose sugar , margarine palm oil, liquid soybean oil, water, salt , yeast, dough conditioner whey, corn flour, monocalcium phosphate, l-cysteine hydrochloride, potassium bromate , and 2% or less of the following: guar gum, potassium iodate, calcium sulfate, ammonium sulfate, ascorbic acid, hydrolyzed wheat gluten, diacetyl tartaric acid esters of mono and diglycerides datem , azodicarbonamide ada ) (11) | italian sub roll (bleached enriched flour wheat flour, vitamin a palmitate, calcium, niacin, iron, thiamin mononitrate, riboflavin, folic acid , water, salt, dextrose sugar , margarine palm oil, liquid soybean oil, water, salt , yeast, dough conditioner whey, corn flour, monocalcium phosphate, l-cystene hydrochloride, potassium bromate , and 2% or less of the following: guar gum, potassium iodate, calcium sulfate, ammonium sulfate, ascorbic acid, hydrolyzed wheat gluten, diacetyl tartaric acid esters of mono and diglycerides datem , azodicarbonamide ada ) (4)",usda_only_train:12 | usda_only_holdout:3,,
1855,precooked egg ravioli,precooked egg ravioli,14,no,egg | milk | wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,allergen:egg | allergen:milk | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"precooked egg ravioli (durum wheat semolina, ricotta milk serum, milk cream, salt, citric acid , water, porcini mushrooms, egg, mushrooms, grilled onion, mascarpone cheese milk cream, citric acid , sunflower oil, rice starch, dry porcini mushrooms, salt, garlic powder, white pepper) (7) | precooked egg ravioli (durum wheat semolina, water, egg, ricotta cheese milk serum, milk cream, milk. salt, citric acid , spinach, mascarpone cheese milk cream, citric acid , cheese milk, salt, enzymes (7)",usda_only_train:12 | usda_only_val:1 | usda_only_holdout:1,,
1855,cake batter,cake batter,12,no,egg | soy | wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,allergen:egg | allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"cake batter: (white cake mix sugar, enriched bleached wheat flour (enriched with niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid palm oil (with propylene glycol mono diesters of fats and fatty acids mono and diglycerides and soya lecithin), dried egg whites, food starch - modified leavening (sodium bicarbonate sodium aluminum phosphate mono phosphate monohydrate) (12)",usda_only_train:8 | usda_only_val:3 | usda_only_holdout:1,,
1855,tomato tortilla,tomato tortilla,12,no,milk | soy | wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,allergen:milk | allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"tomato tortilla (bleached wheat flour, water, shortening interesterified soybean oil, distilled monoglycerides , rice flour, salt, less than 2% of: sugar, baking powder corn starch, sodium aluminum phosphate, sodium bicarbonate , dried tomato, yeast, preservatives calcium propionate, potassium sorbate, citric acid , cellulose gum, butter buds maltodextrin, natural butter flavor , dough conditioner sodium metabisulfite or l-cystine ) (7) | tomato tortilla (unbleached unbromated enriched wheat flour wheat flour, niamine mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid (vitamin b9), malted barley flour , water, sunflower oil (5)",usda_only_train:7 | usda_only_holdout:3 | usda_only_val:2,,
1855,cheese and garlic crouton,cheese and garlic crouton,9,no,milk | soy | wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,allergen:milk | allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"cheese and garlic croutons (wheat flour, water, partially hydrogenated soybean oil with tbhq preservative , high fructose corn syrup (5) | cheese and garlic croutons (unbleached enriched flour wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , canola and or high oleic sunflower oil, water, evaporated cane juice, salt, less than 2% of whey, parmesan cheeses part-skim milk, cheese culture, salt, enzymes , whey, buttermilk solids, sodium phosphate, salt, yeast, nonfat dry milk, dextrose, onion, garlic, natural parmesan flavor, spices, parsley, lactic acid (4)",usda_only_train:8 | usda_only_val:1,,
1855,fudge brownie,fudge brownie,8,no,milk | soy | wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,allergen:milk | allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"fudge brownie (wheat flour, sugar, water, butter, cocoa processed with alkali, soybean oil, corn starch, natural flavor, soy lecithin, salt) (4) | fudge brownie (sugar, water, wheat flour, vegetable oil (4)",usda_only_train:6 | usda_only_holdout:2,,
1845,cake mix,cake mix,89,no,egg | milk | soy | wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,allergen:egg | allergen:milk | allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"cake mix (sugar, enriched flour bleached wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid , cocoa processed with alkali, modified corn starch, soybean oil, mono and diglycerides, leavening baking soda, sodium aluminum phosphate , modified whey, vital wheat gluten, salt, calcium acetate, sorbitan monostearate, sodium stearoyl lactylate, nonfat milk, xanthan gum, guar gum, polysorbate 60, natural and artificial flavor, egg, soy flour) (8) | cake mix (sugar, enriched bleached wheat flour flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , modfed food starch, soybean oil, whey (7) | cake mix (sugar, bleached enriched wheat flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , vegetable shortening palm oil, mono and diglycerides, polysorbate , whey milk , modified food starch, sodium aluminum phosphate, baking soda, salt, natural and artificial flavor (6) | cake mix (sugar, enriched flour bleached wheat flour, niacin, iron thiamin mononitrate, riboflavin, folic acid , soybean oil, corn starch-modified, whey, propylene glycol monoesters of fatty acids, mono and diglycerides, leavening baking soda, sodium aluminum phosphate , vital wheat gluten, salt, sodium stearoyl lactylate, guar gum, xanthan gum, natural and artificial flavor, egg, soy flour) (5) | cake mix (sugar, enriched flour, bleached wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid , soybean oil, food starch-modified (5)",usda_only_train:50 | usda_only_val:23 | usda_only_holdout:16,,
1845,filling mix,filling mix,30,no,milk | soy | tree nut | wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,allergen:milk | allergen:soy | allergen:tree_nut | diet_block:gluten_free | diet_block:vegan_only | evidence:surface_form | review:product_style | review:surface_form_composite,"filling mix (sugar, modified potato starch, dextrose, skim milk, corn syrup solids, hydrogenated coconut oil (5) | filling mix (sugar, modified cornstarch, cocoa processed with alkali , palm kernel oil, less than 2% of corn syrup solids, dextrose, disodium phosphate, calcium sulphate, propylene glycol monostearate, sodium caseinate (3) | filling mix (sugar, modified food starch, baker's cheese skim milk, lactic acid, culture, bha (preservative) , dextrose, corn syrup solids, hydrogenated coconut oil (3) | filling mix (sugar, modified food starch, cocoa processed with alkali, palm kernel oil, dextrose, crust mix (enriched wheat flour wheat flour, niacin, reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid , graham flour, sugar, soybean oil, honey, mallow bits (sugar, corn syrup, modified cornstarch, gelatin, sodium phosphate, natural and artificial flavor, blue 1) (3) | filling mix (sugar, modified cornstarch, crust mix (enriched wheat flour wheat flour, niacin, reduced iron, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid , graham flour, sugar, soybean oil, honey (3)",usda_only_train:23 | usda_only_val:4 | usda_only_holdout:3,,
1845,cake,cake,26,no,egg | milk | soy | wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,allergen:egg | allergen:milk | allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"cake (8) | cake (whole wheat flour, sugar, soybean oil, dried whey, modified food starch (5) | cake (sugar, bleached enriched wheat flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, egg, soybean oil and/or canola oil, modified corn starch, whey, leavening blend sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate, calcium sulfate , mono- and diglycerides, salt, emulsifier propylene glycol mono- and diesters of fats and fatty acids, mono- and diglycerides, soy lecithin, citric acid preservative , soy lecithin, natural flavor) (3) | cake (sugar, enriched wheat flour bleached flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , soybean oil, egg yolk, food starch-modified, whey, leavening sodium acid pyrophosphate, baking soda , egg whites, propylene glycol mono and diesters of fatty acids, mono and diglycerides, vital wheat gluten, salt, sodium stearoyl lactylate, nonfat milk, sorbitan monostearate, calcium propionate as preservative , dextrose, guar gum, polysorbate 60, xanthan gum, soy lecithin, artificial flavor, corn starch) (3) | cake (cream cheese cultured pasteurized milk and cream, salt, guar gum, locust bean gum, xanthan gum , water, sugar, milk, palm oil, sour cream cultured milk and cream, enzymes , butter pasteurized cream, salt , brown sugar, wheat flour (2)",usda_only_train:14 | usda_only_val:6 | usda_only_holdout:6,,
1845,cheese ravioli,cheese ravioli,20,no,egg | milk | soy | wheat,Vegetarian | Pescatarian,Gluten-free | Vegan,allergen:egg | allergen:milk | allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"cheese ravioli (pasta enriched durum flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, dried whole eggs, turmeric color , filling ricotta cheese pasteurized whey, cream, vinegar, xanthan gum, locust bean gum, guar gum , water, bread crumbs wheat flour , salt, asiago cheese pasteurized milk, cheese cultures, salt, enzymes , dried cane sugar, modified corn starch, asiago dairy blend whey, maltodextrin, buttermilk, natural asiago cheese flavor, salt , parmesan dairy blend whey, maltodextrin, buttermilk, natural parmesan cheese flavor, salt , romano cheese cultured cows milk, salt, enzymes , eggs, black pepper, parsley ) (5) | cheese ravioli (enriched durum flour durum flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid , water, ricotta cheese whey, milk, vinegar, carrageenan stabilizer , mozzarella cheese mozzarella cheese pasteurized milk, cultures, salt, enzymes , non-fat milk , whole eggs, parmesan cheese pasteurized part skim milk, cultures, salt, enzymes , bread crumbs enriched flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , sugar, soybean oil, yeast , egg whites, romano cheese pasteurized cow's milk, cultures, salt, enzymes , salt, modified food starch, xanthan gum, guar gum, locust bean gum, black pepper, parsley) (4) | cheese ravioli (enriched durum flour durum flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid , water, ricotta cheese whey, milk, vinegar, carrageenan stabilizer , mozzarella cheese cheese pasteurized milk, cultures, salt, enzymes , non-fat milk , whole eggs, parmesan cheese pasteurized part skim milk, cultures, salt, enzymes , bread crumbs enriched flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , sugar, soybean oil, yeast , egg whites, romano cheese pasteurized cow's milk, cultures, salt, enzymes , salt, modified food starch, xanthan gum, guar gum, locust bean gum, black pepper, parsley) (4) | cheese ravioli (pasta enriched durum flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, dried whole eggs, turmeric , ricotta cheese whey, whole milk, cream, vinegar, salt, xanthan gum, locust bean gum, guar gum , water, modified corn starch, romano cheese pasteurized cows and sheeps milk, rennet, salt, cheese cultures, enzymes , salt, dried whole eggs, parmesan and mozzarella cheeses pasteurized milk and part skim milk, cheese cultures, salt, enzymes , parsley, black pepper) (4) | cheese ravioli (pasta enriched durum flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, dried whole eggs, turmeric , filling ricotta cheese pasteurized whey, cream, vinegar, xanthan gum, locust bean gum, guar gum , water, bread crumbs wheat flour , salt, asiago cheese pasteurized milk, cheese cultures, salt, enzymes , dried cane sugar, modified corn starch, asiago cheese blend whey, maltodextrin, buttermilk, natural asiago cheese flavor, salt , parmesan cheese blend whey, maltodextrin, buttermilk, natural parmesan cheese flavor, salt , romano cheese cultured cows milk, salt, enzymes , eggs, black pepper, parsley ) (3)",usda_only_train:14 | usda_only_val:3 | usda_only_holdout:3,,
1840,flour wrap,flour wrap,15,no,soy | wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,allergen:soy | diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"flour wrap (enriched bleached flour wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , water, vegetable shortening soybean oil, vegetable mono and diglycerides, tocopherols vitamin e , and vitamin c palmitate as antioxidants (6) | flour wrap (((enriched bleached flour flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, vegetable shortening soybean oil, vegetable mono and diglycerides, tocopherols vitamin e and vitamin c palmitate as antioxidants (4) | flour wrap (enriched bleached flour flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, vegetable shortening soybean oil, vegetable mono and diglycerides, tocopherols vitamin e and vitamin c palmitate as antioxidants (4) | flour wrap (enriched bleached flour flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, vegetable shortening soybean oil vegetable mono and diglycerides tocopherols vitamin e and vitamin c palmitate (as antioxidants (1)",usda_only_train:11 | usda_only_val:3 | usda_only_holdout:1,,
